,store,sido,gungu,store_address
2094,논산주공점,충청남도,논산시,"충청남도 논산시 논산대로 348번길 7, 상가-101(취암동,주공아파트)"
2095,당진1점,충청남도,당진군,충청남도 당진군 당진중앙2로 54-5
2096,당진2점,충청남도,당진군,충청남도 당진군 무수동로 195
2097,당진3점,충청남도,당진군,충청남도 당진군 원당로 55(원당동)
2098,당진신평점,충청남도,당진군,충청남도 당진군 신평면 신평로 827
2099,대산점,충청남도,서산시,충청남도 서산시 대산읍 대산리 214-10
2100,대천해수욕장점,충청남도,보령시,충청남도 보령시 해수욕장4길 68(신흑동)
2101,도고점,충청남도,아산시,충청남도 아산시 도고면 신언리 96-10
2102,동대동점,충청남도,보령시,충청남도 보령시 주공로 24(동대동)
2103,두정2점,충청남도,천안시,"충청남도 천안시서북구 부성6길 23(두정동, 중앙프라자상가105호)"
2104,두정점,충청남도,천안시,충청남도 천안시서북구 두정역서1길 13
2105,마전점,충청남도,금산군,충청남도 금산군 추부면 마전리 571-1
2106,모산점,충청남도,아산시,충청남도 아산시 배방면 공수리 63-24
2107,병천점,충청남도,천안시,충청남도 천안시동남구 병천면 병천리 157-17
2108,부여점,충청남도,부여군,충청남도 부여군 부여읍 성왕로 173번길 12
2109,불당점,충청남도,천안시,충청남도 천안시서북구 불당동 1124  101호
2110,비인점,충청남도,서천군,충청남도 서천군 비인면 성내리 338-5
2111,삽교점,충청남도,예산군,충청남도 예산군 삽교읍 두리 570-52
2112,서산1점,충청남도,서산시,충청남도 서산시 읍내동 160-1
2113,서산부영점,충청남도,서산시,충청남도 서산시 성암1로 56(읍내동)
2114,서산삼성점,충청남도,서산시,충청남도 서산시 동문동 538
2115,서천점,충청남도,서천군,충청남도 서천군 서천읍 군사리 715-2
2116,석림점,충청남도,서산시,충청남도 서산시 석림동 783-4
2117,성거점,충청남도,천안시,충청남도 천안시서북구 성거읍 성거길 90
2118,성정2점,충청남도,천안시,충청남도 천안시서북구 성정동 서부11길 27
2119,성정점,충청남도,천안시,충청남도 천안시서북구 성정동 성정로 141
2120,성환점,충청남도,천안시,충청남도 천안시서북구 성환읍 성환리 345-3
2121,송산점,충청남도,당진시,충청남도 당진시 송산면 유곡리 355-36
2122,송악점,충청남도,아산시,충청남도 아산시 송악면 외암리 595-104
2123,신계점,충청남도,천안시,충청남도 천안시동남구 목천읍 충철로 874 협성엠파이어아파트 상가 106~107호
2124,신관점,충청남도,공주시,충청남도 공주시 신관동 177-1
2125,신관초교점,충청남도,공주시,충청남도 공주시 신관동 319-7 신관초교 후문앞
2126,신례원점,충청남도,예산군,충청남도 예산군 예산읍 창말로 8
2127,신부점,충청남도,천안시,충청남도 천안시동남구 터미널7길 26
2128,신양점,충청남도,예산군,충청남도 예산군 신양면 청신로 364
2129,신창점,충청남도,아산시,충청남도 아산시 신창면 서부남로 868
2130,신항점,충청남도,태안군,충청남도 태안군 근흥면 신진도리 527-8
2131,아산풍기점,충청남도,아산시,충청남도 아산시 풍기동 514
2132,안면점,충청남도,태안군,충청남도 태안군 안면읍 장터로 114
2133,안서점,충청남도,천안시,충청남도 천안시동남구 안서동 중암1길 17
2134,엄사금암점,충청남도,계룡시,충청남도 계룡시 엄사면 번영2길 4-41 101
2135,연무대점,충청남도,논산시,충청남도 논산시 연무읍 안심로 127
2136,예산1점,충청남도,예산군,충청남도 예산군 예산읍 예산리 천변로 179
2137,예산2점,충청남도,예산군,충청남도 예산군 예산읍 주교리 225-9
2138,온양1점,충청남도,아산시,충청남도 아산시 충무로 20번길 20
2139,용화점,충청남도,아산시,"충청남도 아산시 용화동 694, 101호"
2140,우성점,충청남도,천안시,충청남도 천안시서북구 직산읍 자은가리1길 68  
2141,원북점,충청남도,태안군,충청남도 태안군 원북면 원이로 837
2142,원앙마을점,충청남도,천안시,충청남도 천안시동남구 목천읍 삼성리 9-9 부영A상가 110
2143,월봉점,충청남도,천안시,충청남도 천안시서북구 쌍용동 월봉로 79
2144,월산부영점,충청남도,홍성군,충청남도 홍성군 홍성읍 월산로30번길 6
2145,유구점,충청남도,공주시,충청남도 공주시 유구읍 중앙1길 88
2146,음봉점,충청남도,아산시,충청남도 아산시 음봉면 산동안길 10
2147,의당.신한점,충청남도,공주시,충청남도 공주시 의당면 연수원길 115-2 102호
2148,이수점,충청남도,천안시,충청남도 천안시서북구 백석동 433-3
2149,이주단지점,충청남도,당진군,충청남도 당진군 송악읍 신복운로6길 7(1층)
2150,장항점,충청남도,서천군,충청남도 서천군 장항읍 장항로 125-1
2151,정산점,충청남도,청양군,충청남도 청양군 정산면 서정리 168
2152,죽정점,충청남도,보령시,충청남도 보령시 죽정동 646-9
2153,중흥리점,충청남도,당진군,충청남도 당진군 송악면 송악로 685
2154,지곡점,충청남도,서산시,충청남도 서산시 지곡면 무장리 920 오스카빌 103
2155,직산부영점,충청남도,천안시,충청남도 천안시서북구 직산읍 군수1길 10 부영아파트상가 107호
2156,직산점,충청남도,천안시,충청남도 천안시서북구 직산읍 삼은리 76-177
2157,천북점,충청남도,보령시,충청남도 보령시 천북면 하궁길 2
2158,천안3점,충청남도,천안시,충청남도 천안시동남구 봉명동 봉정로 18
2159,천안4점,충청남도,천안시,충청남도 천안시동남구 오룡동 63-12
2160,천안7단지점,충청남도,천안시,"충청남도 천안시서북구 쌍용11길 57 109(쌍용동, 주공아파트 7단지상가)"
2161,천안백석점,충청남도,천안시,충청남도 천안시서북구 백석5길 23-1(백석동)
2162,천안신당점,충청남도,천안시,충청남도 천안시서북구 신당동 271-9
2163,천안신방점,충청남도,천안시,충청남도 천안시동남구 신방동 서부대로 257-8 대주피오레상가103 
2164,청당점,충청남도,천안시,"충청남도 천안시동남구 청수10길 12, 101"
2165,청라점,충청남도,보령시,충청남도 보령시 청라면 당안길1
2166,청룡점(천안),충청남도,천안시,충청남도 천안시동남구   구성2길 1(구성동)
2167,청양점,충청남도,청양군,충청남도 청양군 청양읍 읍내리 203-40
2168,초원점,충청남도,아산시,충청남도 아산시 좌부동 84 초원상가 103
2169,충남덕산점,충청남도,예산군,충청남도 예산군 덕산면 읍내리 342-1
2170,탕정점,충청남도,아산시,충청남도 아산시 탕정면 탕정면로 230-11
2171,태안점,충청남도,태안군,충청남도 태안군 태안읍 시장2길 42
2172,테크노점(아산),충청남도,아산시,충청남도 아산시 둔포면 석곡리 1520 아산테크노빌딩 102
2173,합덕점,충청남도,당진군,충청남도 당진군 합덕읍 합덕시장로 176
2174,해미점,충청남도,서산시,충청남도 서산시 해미면 남문5로 4
2175,행복점,충청남도,천안시,충청남도 천안시동남구 봉명동 372
2176,홍성2점,충청남도,홍성군,충청남도 홍성군 홍성읍 조양로 190
2177,홍성주공점,충청남도,홍성군,충청남도 홍성군 홍성읍 문화로72번길 92
2178,구암점,전라북도,군산시,전라북도 군산시 서당길 19(구암동)
2179,군산금호점,전라북도,군산시,전라북도 군산시 나운동 489 금호타운상가 108
2180,금암점,전라북도,전주시,전라북도 전주시덕진구 조경단로 44/금암동 526-8 
2181,남원노암점,전라북도,남원시,"전라북도 남원시 노암동 260, 한신아파트상가 102호"
2182,무주리조트,전라북도,무주군,전라북도 무주군 설천면 만선로 185(한솔동 1층)
2183,무주점,전라북도,무주군,전라북도 무주군 무주읍 읍내리 249-6
2184,미룡산북점,전라북도,군산시,전라북도 군산시 부곡로 125(미룡동)
2185,반월점,전라북도,전주시,전라북도 전주시덕진구 반월동 1229 반월주공아파트상가 104호
2186,봉동점,전라북도,완주군,전라북도 완주군 봉동읍 장기리 214-1
2187,부송점,전라북도,익산시,전라북도 익산시 부송1로 65
2188,상동점,전라북도,정읍시,전라북도 정읍시 상동 265-1(충정로 37)
2189,송천점,전라북도,전주시,전라북도 전주시덕진구 솔내로 111(송천동1가)
2190,신태인점,전라북도,정읍시,전라북도 정읍시 신태인중앙로 7
2191,아중점,전라북도,전주시,전라북도 전주시덕진구 인후동1가 888-7
2192,어양점,전라북도,익산시,전라북도 익산시 고봉로18길 107(어양동)
2193,인월점,전라북도,남원시,전라북도 남원시 인월면 인월리 249-16
2194,장계점,전라북도,장수군,전라북도 장수군 장계면 한들로 81
2195,중화산동점,전라북도,전주시,"전라북도 전주시완산구 따박골2길 3(중화산동2가, 1층)"
2196,호성점,전라북도,전주시,전라북도 전주시덕진구 호성동 2길 9
2197,강진점,전라남도,강진군,전라남도 강진군 강진읍 탐진로 76-1
2198,광양점,전라남도,광양시,전라남도 광양시 광양읍 인서중앙길 43
2199,구례점,전라남도,구례군,전라남도 구례군 구례읍 중앙로 35
2200,근화점,전라남도,목포시,전라남도 목포시 연산동 산정로 268-3
2201,능주점,전라남도,화순군,전라남도 화순군 능주면 죽수길50
2202,둔덕점,전라남도,여수시,전라남도 여수시 만성로 18
2203,백양사점,전라남도,장성군,전라남도 장성군 북하면 백양로 904
2204,북항점,전라남도,목포시,전라남도 목포시 원산동 원산중앙로32
2205,영광점,전라남도,영광군,전라남도 영광군 영광읍 남천리 312-2
2206,장흥관산점,전라남도,장흥군,전라남도 장흥군 관산읍 관산로 119-1
2207,장흥점,전라남도,장흥군,전라남도 장흥군 장흥읍 동교3길 8
2208,전남금산점,전라남도,고흥군,전라남도 고흥군 금산면 대흥리 360-20
2209,중마점,전라남도,광양시,전라남도 광양시 중동 1681번지 태영@ 상가 106호
2210,지리산온천점,전라남도,구례군,전라남도 구례군 산동면 관산리 715-2번지
2211,진도점,전라남도,진도군,전라남도 진도군 진도읍 옥주길 22
2212,하당동아점,전라남도,목포시,전라남도 목포시 신흥로45번길 2 상가112호
2213,하당부영점,전라남도,목포시,전라남도 목포시 삼향천로91번길 26(옥암동)
2214,함평점,전라남도,함평군,전라남도 함평군 함평읍 광남길 83
2215,해남점,전라남도,해남군,전라남도 해남군 해남읍 중앙1로 98
2216,화순점,전라남도,화순군,전라남도 화순군 화순읍 광덕로 142
2217,가수원점,대전광역시,서구,대전광역시 서구 가수원동 774-18
2218,가오점,대전광역시,동구,대전광역시 동구 가오동 533
2219,가장점,대전광역시,서구,대전광역시 서구 가장동 40-40
2220,갈마점,대전광역시,서구,대전광역시 서구 갈마로 60(갈마동)
2221,관저1점,대전광역시,서구,대전광역시 서구 관저동 981 원앙쇼핑109호
2222,관저2점,대전광역시,서구,대전광역시 서구 관저동 1137-1 구봉5단지상가 103호
2223,괴정1점,대전광역시,서구,대전광역시 서구 괴정동 130-3
2224,궁동점(대전),대전광역시,유성구,대전광역시 유성구 궁동 404-7
2225,내동2점,대전광역시,서구,대전광역시 서구 내동 160-19
2226,노은반석점,대전광역시,유성구,"대전광역시 유성구 노은서로266번 77, 104호(지상1층)"
2227,대고점,대전광역시,중구,"대전광역시 중구 테미로 31-1(대흥동, 1층)"
2228,대전용문점,대전광역시,서구,대전광역시 서구 괴정동 48-6
2229,대전터미널점,대전광역시,동구,대전광역시 동구 용전동 동서대로 1695번길 106
2230,대화점(대전),대전광역시,대덕구,대전광역시 대덕구 동심1길 32(대화동)
2231,도마점,대전광역시,서구,대전광역시 서구 도마1동 129-30
2232,도안지구점,대전광역시,유성구,대전광역시 유성구 원신흥남로11번 6-22 (102호)
2233,둔산1점,대전광역시,서구,대전광역시 서구 둔산동 991 국화동성@상가 202호
2234,둔산2점,대전광역시,서구,대전광역시 서구 둔산3동 1972번지
2235,만년점,대전광역시,서구,대전광역시 서구 만년로16번길 27(만년동)
2236,목상석봉점,대전광역시,대덕구,"대전광역시 대덕구 대덕대로1454 11-6(목상동,1층)"
